timestamp_utc,host_cpu_pct,host_memory_used_mib,host_memory_pct,container_name,container_cpu_pct,container_memory_mib
2026-09-02T07:59:06.387916+00:00,0.0,19480.883,59.8,teachplatform-mysql,3.11,372.5
2026-09-02T07:59:09.497023+00:00,22.8,19469.465,59.8,teachplatform-mysql,0.39,372.3
2026-09-02T07:59:12.599896+00:00,22.7,19484.414,59.8,teachplatform-mysql,0.43,372.3
2026-09-02T07:59:15.699742+00:00,21.9,19471.73,59.8,teachplatform-mysql,3.45,372.6
2026-09-02T07:59:18.814032+00:00,25.3,19475.289,59.8,teachplatform-mysql,0.45,372.3
2026-09-02T07:59:21.917896+00:00,22.2,19478.301,59.8,teachplatform-mysql,0.47,372.3
2026-09-02T07:59:25.032047+00:00,22.3,19454.422,59.7,teachplatform-mysql,0.48,372.3
2026-09-02T07:59:27.933834+00:00,24.0,19491.543,59.9,teachplatform-mysql,0.47,372.3
2026-09-02T07:59:31.047638+00:00,22.9,19446.164,59.7,teachplatform-mysql,0.47,372.3
2026-09-02T07:59:34.155872+00:00,21.6,19458.957,59.8,teachplatform-mysql,0.49,372.3
2026-09-02T07:59:37.043438+00:00,24.4,19431.375,59.7,teachplatform-mysql,0.46,372.4
