timestamp_utc,host_cpu_pct,host_memory_used_mib,host_memory_pct,container_name,container_cpu_pct,container_memory_mib
2026-09-02T07:50:42.547416+00:00,0.0,21073.723,64.7,teaching_platform-gateway-1,13.78,24.87
2026-09-02T07:50:42.547416+00:00,0.0,21073.723,64.7,teaching_platform-web-bff-1,25.15,1016.0
2026-09-02T07:50:42.547416+00:00,0.0,21073.723,64.7,teaching_platform-assessment-service-1,0.06,448.5
2026-09-02T07:50:42.547416+00:00,0.0,21073.723,64.7,teaching_platform-learning-service-1,0.06,426.3
2026-09-02T07:50:42.547416+00:00,0.0,21073.723,64.7,teaching_platform-user-service-1,0.09,702.5
2026-09-02T07:50:42.547416+00:00,0.0,21073.723,64.7,teaching_platform-microservices-mysql-1,0.68,363.6
2026-09-02T07:50:45.664374+00:00,14.3,21090.434,64.8,teaching_platform-gateway-1,13.7,24.58
2026-09-02T07:50:45.664374+00:00,14.3,21090.434,64.8,teaching_platform-web-bff-1,25.38,1017.0
2026-09-02T07:50:45.664374+00:00,14.3,21090.434,64.8,teaching_platform-assessment-service-1,0.06,448.5
2026-09-02T07:50:45.664374+00:00,14.3,21090.434,64.8,teaching_platform-learning-service-1,0.07,426.3
2026-09-02T07:50:45.664374+00:00,14.3,21090.434,64.8,teaching_platform-user-service-1,0.08,702.6
2026-09-02T07:50:45.664374+00:00,14.3,21090.434,64.8,teaching_platform-microservices-mysql-1,0.42,363.6
2026-09-02T07:50:48.780781+00:00,19.4,21086.52,64.8,teaching_platform-gateway-1,13.62,25.11
2026-09-02T07:50:48.780781+00:00,19.4,21086.52,64.8,teaching_platform-web-bff-1,25.14,1024.0
2026-09-02T07:50:48.780781+00:00,19.4,21086.52,64.8,teaching_platform-assessment-service-1,2.0,449.0
2026-09-02T07:50:48.780781+00:00,19.4,21086.52,64.8,teaching_platform-learning-service-1,0.09,426.3
2026-09-02T07:50:48.780781+00:00,19.4,21086.52,64.8,teaching_platform-user-service-1,1.71,702.6
2026-09-02T07:50:48.780781+00:00,19.4,21086.52,64.8,teaching_platform-microservices-mysql-1,0.41,363.6
2026-09-02T07:50:51.886211+00:00,17.7,21091.613,64.8,teaching_platform-gateway-1,4.4,24.67
2026-09-02T07:50:51.886211+00:00,17.7,21091.613,64.8,teaching_platform-web-bff-1,42.38,1080.32
2026-09-02T07:50:51.886211+00:00,17.7,21091.613,64.8,teaching_platform-assessment-service-1,70.15,487.4
2026-09-02T07:50:51.886211+00:00,17.7,21091.613,64.8,teaching_platform-learning-service-1,150.96,508.0
2026-09-02T07:50:51.886211+00:00,17.7,21091.613,64.8,teaching_platform-user-service-1,0.06,702.3
2026-09-02T07:50:51.886211+00:00,17.7,21091.613,64.8,teaching_platform-microservices-mysql-1,10.71,405.7
2026-09-02T07:50:55.000399+00:00,41.0,21410.023,65.8,teaching_platform-gateway-1,13.22,25.02
2026-09-02T07:50:55.000399+00:00,41.0,21410.023,65.8,teaching_platform-web-bff-1,541.73,1155.072
2026-09-02T07:50:55.000399+00:00,41.0,21410.023,65.8,teaching_platform-assessment-service-1,512.52,587.9
2026-09-02T07:50:55.000399+00:00,41.0,21410.023,65.8,teaching_platform-learning-service-1,803.53,575.1
2026-09-02T07:50:55.000399+00:00,41.0,21410.023,65.8,teaching_platform-user-service-1,115.15,702.7
2026-09-02T07:50:55.000399+00:00,41.0,21410.023,65.8,teaching_platform-microservices-mysql-1,120.01,410.4
2026-09-02T07:50:57.984972+00:00,90.9,21637.723,66.5,teaching_platform-gateway-1,20.4,24.86
2026-09-02T07:50:57.984972+00:00,90.9,21637.723,66.5,teaching_platform-web-bff-1,216.73,1166.336
