timestamp_utc,host_cpu_pct,host_memory_used_mib,host_memory_pct,container_name,container_cpu_pct,container_memory_mib
2026-09-02T07:57:58.305453+00:00,0.0,19583.723,60.1,teachplatform-mysql,2.97,372.6
2026-09-02T07:58:01.445352+00:00,17.0,19564.941,60.1,teachplatform-mysql,0.46,372.3
2026-09-02T07:58:04.546458+00:00,20.1,19585.582,60.2,teachplatform-mysql,0.46,372.3
2026-09-02T07:58:07.446330+00:00,18.7,19567.715,60.1,teachplatform-mysql,72.19,372.3
2026-09-02T07:58:10.560865+00:00,25.2,19561.141,60.1,teachplatform-mysql,167.63,372.6
2026-09-02T07:58:13.694622+00:00,35.0,19526.008,60.0,teachplatform-mysql,171.81,372.3
2026-09-02T07:58:16.632385+00:00,33.2,19526.898,60.0,teachplatform-mysql,167.81,372.3
2026-09-02T07:58:19.775750+00:00,33.4,19561.031,60.1,teachplatform-mysql,173.79,372.3
2026-09-02T07:58:22.952253+00:00,31.6,19557.121,60.1,teachplatform-mysql,172.4,372.3
2026-09-02T07:58:26.119849+00:00,33.5,19550.84,60.0,teachplatform-mysql,171.7,372.3
2026-09-02T07:58:29.270467+00:00,30.3,19534.609,60.0,teachplatform-mysql,0.49,372.5
