timestamp_utc,host_cpu_pct,host_memory_used_mib,host_memory_pct,container_name,container_cpu_pct,container_memory_mib
2026-09-02T07:49:40.120283+00:00,27.8,20631.137,63.4,teaching_platform-gateway-1,13.64,24.86
2026-09-02T07:49:40.120283+00:00,27.8,20631.137,63.4,teaching_platform-web-bff-1,99.61,691.6
2026-09-02T07:49:40.120283+00:00,27.8,20631.137,63.4,teaching_platform-assessment-service-1,0.07,448.5
2026-09-02T07:49:40.120283+00:00,27.8,20631.137,63.4,teaching_platform-learning-service-1,0.07,426.2
2026-09-02T07:49:40.120283+00:00,27.8,20631.137,63.4,teaching_platform-user-service-1,1.6,603.1
2026-09-02T07:49:40.120283+00:00,27.8,20631.137,63.4,teaching_platform-microservices-mysql-1,0.41,363.2
2026-09-02T07:49:43.230667+00:00,17.1,20680.84,63.5,teaching_platform-gateway-1,13.44,25.13
2026-09-02T07:49:43.230667+00:00,17.1,20680.84,63.5,teaching_platform-web-bff-1,34.04,705.0
2026-09-02T07:49:43.230667+00:00,17.1,20680.84,63.5,teaching_platform-assessment-service-1,0.09,448.5
2026-09-02T07:49:43.230667+00:00,17.1,20680.84,63.5,teaching_platform-learning-service-1,0.06,426.2
2026-09-02T07:49:43.230667+00:00,17.1,20680.84,63.5,teaching_platform-user-service-1,0.16,603.1
2026-09-02T07:49:43.230667+00:00,17.1,20680.84,63.5,teaching_platform-microservices-mysql-1,0.41,363.2
2026-09-02T07:49:46.344495+00:00,17.2,20759.699,63.8,teaching_platform-gateway-1,14.35,24.93
2026-09-02T07:49:46.344495+00:00,17.2,20759.699,63.8,teaching_platform-web-bff-1,25.62,801.8
2026-09-02T07:49:46.344495+00:00,17.2,20759.699,63.8,teaching_platform-assessment-service-1,0.1,448.5
2026-09-02T07:49:46.344495+00:00,17.2,20759.699,63.8,teaching_platform-learning-service-1,0.07,426.2
2026-09-02T07:49:46.344495+00:00,17.2,20759.699,63.8,teaching_platform-user-service-1,0.2,603.1
2026-09-02T07:49:46.344495+00:00,17.2,20759.699,63.8,teaching_platform-microservices-mysql-1,3.04,363.2
2026-09-02T07:49:49.461319+00:00,18.1,20773.648,63.8,teaching_platform-gateway-1,4.6,24.89
2026-09-02T07:49:49.461319+00:00,18.1,20773.648,63.8,teaching_platform-web-bff-1,864.65,814.5
2026-09-02T07:49:49.461319+00:00,18.1,20773.648,63.8,teaching_platform-assessment-service-1,0.07,448.5
