timestamp_utc,host_cpu_pct,host_memory_used_mib,host_memory_pct,container_name,container_cpu_pct,container_memory_mib
2026-09-02T07:53:17.457070+00:00,20.0,22167.734,68.1,teaching_platform-web-bff-1,4.05,1404.928
2026-09-02T07:53:17.457070+00:00,20.0,22167.734,68.1,teaching_platform-assessment-service-1,12.19,663.8
2026-09-02T07:53:17.457070+00:00,20.0,22167.734,68.1,teaching_platform-learning-service-1,1.67,577.6
2026-09-02T07:53:17.457070+00:00,20.0,22167.734,68.1,teaching_platform-user-service-1,0.12,846.2
2026-09-02T07:53:17.457070+00:00,20.0,22167.734,68.1,teaching_platform-microservices-mysql-1,0.51,410.4
2026-09-02T07:53:20.590855+00:00,19.0,22268.383,68.4,teaching_platform-gateway-1,0.27,24.73
2026-09-02T07:53:20.590855+00:00,19.0,22268.383,68.4,teaching_platform-web-bff-1,1.24,1404.928
2026-09-02T07:53:20.590855+00:00,19.0,22268.383,68.4,teaching_platform-assessment-service-1,5.6,665.1
2026-09-02T07:53:20.590855+00:00,19.0,22268.383,68.4,teaching_platform-learning-service-1,0.09,576.8
2026-09-02T07:53:20.590855+00:00,19.0,22268.383,68.4,teaching_platform-user-service-1,0.07,846.2
2026-09-02T07:53:20.590855+00:00,19.0,22268.383,68.4,teaching_platform-microservices-mysql-1,2.87,411.0
2026-09-02T07:53:23.702740+00:00,12.7,22327.0,68.6,teaching_platform-gateway-1,0.07,24.59
2026-09-02T07:53:23.702740+00:00,12.7,22327.0,68.6,teaching_platform-web-bff-1,0.3,1404.928
2026-09-02T07:53:23.702740+00:00,12.7,22327.0,68.6,teaching_platform-assessment-service-1,0.77,664.9
2026-09-02T07:53:23.702740+00:00,12.7,22327.0,68.6,teaching_platform-learning-service-1,0.07,576.8
2026-09-02T07:53:23.702740+00:00,12.7,22327.0,68.6,teaching_platform-user-service-1,0.09,846.2
2026-09-02T07:53:23.702740+00:00,12.7,22327.0,68.6,teaching_platform-microservices-mysql-1,0.49,410.4
